IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.245.54.98,2083,2083,true,NRT,Asia Pacific,Tokyo,126,7.03
8.219.111.175,2096,2096,true,SIN,Asia Pacific,Singapore,72,7.03
47.245.52.165,2095,2095,false,SIN,Asia Pacific,Singapore,175,7.03
8.219.142.191,2053,2053,true,SIN,Asia Pacific,Singapore,124,7.02
47.74.41.87,8880,8880,false,NRT,Asia Pacific,Tokyo,75,7.02
8.219.174.142,2096,2096,true,SIN,Asia Pacific,Singapore,94,7.02
47.74.42.63,2087,2087,true,HKG,Asia Pacific,Hong Kong,264,7.02
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,44,7.02
47.236.116.182,2096,2096,true,SIN,Asia Pacific,Singapore,112,7.02
8.222.137.178,8880,8880,false,SIN,Asia Pacific,Singapore,26,7.02
8.217.85.14,443,443,true,HKG,Asia Pacific,Hong Kong,70,7.02
47.74.14.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,165,7.02
47.74.42.17,2082,2082,false,HKG,Asia Pacific,Hong Kong,171,7.01
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,7.01
8.219.77.222,2053,2053,true,SIN,Asia Pacific,Singapore,128,7.01
47.74.43.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,164,7.01
8.222.221.197,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.00
8.219.60.130,2083,2083,true,SIN,Asia Pacific,Singapore,168,7.00
47.74.42.17,8880,8880,false,LAX,North America,Los Angeles,188,7.00
8.219.170.58,2087,2087,true,SIN,Asia Pacific,Singapore,80,6.99
47.245.54.98,80,80,false,NRT,Asia Pacific,Tokyo,82,6.99
47.245.53.50,2083,2083,true,SIN,Asia Pacific,Singapore,293,6.99
8.222.167.147,80,80,false,SIN,Asia Pacific,Singapore,12,6.99
8.219.173.233,2087,2087,true,SIN,Asia Pacific,Singapore,91,6.99
47.245.54.98,8880,8880,false,NRT,Asia Pacific,Tokyo,118,6.99
47.74.34.38,2086,2086,false,NRT,Asia Pacific,Tokyo,79,6.99
47.74.46.110,8880,8880,false,LAX,North America,Los Angeles,173,6.98
47.236.94.113,2096,2096,true,SIN,Asia Pacific,Singapore,77,6.98
8.222.164.44,2083,2083,true,SIN,Asia Pacific,Singapore,79,6.97
47.74.44.57,2086,2086,false,HKG,Asia Pacific,Hong Kong,188,6.97
47.74.54.33,8880,8880,false,HKG,Asia Pacific,Hong Kong,174,6.97
8.219.106.15,80,80,false,SIN,Asia Pacific,Singapore,22,6.96
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,37,6.96
8.209.214.157,2095,2095,false,NRT,Asia Pacific,Tokyo,82,6.96
47.74.27.211,2087,2087,true,NRT,Asia Pacific,Tokyo,155,6.95
8.219.156.148,2053,2053,true,SIN,Asia Pacific,Singapore,130,6.95
47.245.113.12,2086,2086,false,SIN,Asia Pacific,Singapore,14,6.95
47.74.43.95,80,80,false,HKG,Asia Pacific,Hong Kong,168,6.95
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,119,6.95
8.210.55.134,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,6.94
8.219.93.5,8443,8443,true,SIN,Asia Pacific,Singapore,102,6.94
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,89,6.94
8.209.243.137,2083,2083,true,LAX,North America,Los Angeles,210,6.93
47.245.90.176,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.93
47.74.36.154,80,80,false,NRT,Asia Pacific,Tokyo,71,6.93
47.74.45.98,8080,8080,false,NRT,Asia Pacific,Tokyo,91,6.93
8.219.99.8,2087,2087,true,SIN,Asia Pacific,Singapore,93,6.93
8.219.77.91,2086,2086,false,SIN,Asia Pacific,Singapore,6,6.93
47.245.62.84,8880,8880,false,NRT,Asia Pacific,Tokyo,86,6.93
8.210.192.93,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,6.93
47.242.79.71,443,443,true,HKG,Asia Pacific,Hong Kong,75,6.93
8.219.124.227,8080,8080,false,SIN,Asia Pacific,Singapore,11,6.92
47.236.97.90,2052,2052,false,SIN,Asia Pacific,Singapore,5,6.92
8.219.173.239,80,80,false,SIN,Asia Pacific,Singapore,11,6.92
8.210.119.11,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,6.92
8.219.121.87,2053,2053,true,SIN,Asia Pacific,Singapore,119,6.92
47.243.161.235,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,6.91
47.74.42.111,2083,2083,true,NRT,Asia Pacific,Tokyo,88,6.91
8.219.58.64,2083,2083,true,SIN,Asia Pacific,Singapore,47,6.91
47.236.7.13,80,80,false,SIN,Asia Pacific,Singapore,9,6.91
47.74.34.38,8080,8080,false,NRT,Asia Pacific,Tokyo,83,6.90
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,6.90
8.219.78.1,2087,2087,true,SIN,Asia Pacific,Singapore,76,6.90
8.219.140.229,2087,2087,true,SIN,Asia Pacific,Singapore,95,6.90
8.222.167.8,2086,2086,false,SIN,Asia Pacific,Singapore,16,6.90
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,34,6.90
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,15,6.90
47.74.42.111,2052,2052,false,NRT,Asia Pacific,Tokyo,86,6.90
8.219.154.107,2086,2086,false,SIN,Asia Pacific,Singapore,42,6.90
8.219.103.57,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.89
47.245.52.240,8443,8443,true,HKG,Asia Pacific,Hong Kong,297,6.89
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.89
8.217.239.116,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,6.89
8.218.65.237,2087,2087,true,HKG,Asia Pacific,Hong Kong,74,6.89
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,88,6.89
47.91.18.207,8443,8443,true,NRT,Asia Pacific,Tokyo,86,6.88
8.222.131.102,2095,2095,false,SIN,Asia Pacific,Singapore,8,6.88
8.219.206.53,8880,8880,false,SIN,Asia Pacific,Singapore,5,6.88
8.219.55.31,2082,2082,false,HKG,Asia Pacific,Hong Kong,98,6.87
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,6.87
47.74.12.139,2095,2095,false,HKG,Asia Pacific,Hong Kong,168,6.87
8.222.159.252,2095,2095,false,SIN,Asia Pacific,Singapore,43,6.87
8.217.164.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,6.87
8.222.130.137,2053,2053,true,SIN,Asia Pacific,Singapore,52,6.87
47.245.113.117,2053,2053,true,SIN,Asia Pacific,Singapore,101,6.86
8.219.112.75,2053,2053,true,SIN,Asia Pacific,Singapore,92,6.86
8.219.228.193,2082,2082,false,SIN,Asia Pacific,Singapore,8,6.86
8.219.82.35,80,80,false,SIN,Asia Pacific,Singapore,32,6.86
8.219.215.12,80,80,false,SIN,Asia Pacific,Singapore,11,6.86
8.219.178.9,2052,2052,false,SIN,Asia Pacific,Singapore,10,6.86
8.222.168.24,2086,2086,false,SIN,Asia Pacific,Singapore,39,6.85
47.245.57.38,2095,2095,false,HKG,Asia Pacific,Hong Kong,172,6.85
8.222.224.162,2087,2087,true,SIN,Asia Pacific,Singapore,85,6.85
8.222.175.78,2086,2086,false,SIN,Asia Pacific,Singapore,27,6.85
47.245.57.38,2052,2052,false,HKG,Asia Pacific,Hong Kong,168,6.85
8.219.61.52,2082,2082,false,SIN,Asia Pacific,Singapore,25,6.85
8.222.168.234,8443,8443,true,SIN,Asia Pacific,Singapore,111,6.85
47.74.34.162,2052,2052,false,HKG,Asia Pacific,Hong Kong,166,6.84
8.222.138.164,2053,2053,true,SIN,Asia Pacific,Singapore,103,6.84
47.243.173.187,80,80,false,HKG,Asia Pacific,Hong Kong,49,6.84
47.245.84.155,2083,2083,true,SIN,Asia Pacific,Singapore,144,6.84
47.236.4.129,2096,2096,true,SIN,Asia Pacific,Singapore,59,6.84
8.222.128.131,2096,2096,true,SIN,Asia Pacific,Singapore,65,6.83
47.245.55.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,271,6.83
47.245.107.174,2082,2082,false,SIN,Asia Pacific,Singapore,25,6.83
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,45,6.83
8.222.152.165,8443,8443,true,SIN,Asia Pacific,Singapore,109,6.83
47.74.13.66,2083,2083,true,HKG,Asia Pacific,Hong Kong,199,6.83
47.74.34.162,2087,2087,true,SIN,Asia Pacific,Singapore,285,6.83
47.245.57.38,2082,2082,false,HKG,Asia Pacific,Hong Kong,183,6.83
47.245.53.50,2086,2086,false,HKG,Asia Pacific,Hong Kong,177,6.83
8.219.93.85,2087,2087,true,SIN,Asia Pacific,Singapore,85,6.83
47.91.31.235,2083,2083,true,NRT,Asia Pacific,Tokyo,101,6.83
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,56,6.82
47.236.7.13,8080,8080,false,SIN,Asia Pacific,Singapore,28,6.82
8.219.113.27,2095,2095,false,SIN,Asia Pacific,Singapore,8,6.82
8.219.174.213,8443,8443,true,SIN,Asia Pacific,Singapore,107,6.82
47.74.46.110,2082,2082,false,HKG,Asia Pacific,Hong Kong,171,6.82
47.236.7.13,8443,8443,true,SIN,Asia Pacific,Singapore,59,6.82
8.219.77.222,8443,8443,true,SIN,Asia Pacific,Singapore,140,6.82
8.219.53.142,2096,2096,true,SIN,Asia Pacific,Singapore,54,6.81
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,6.81
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,142,6.81
8.219.60.68,80,80,false,SIN,Asia Pacific,Singapore,54,6.81
8.219.55.31,2086,2086,false,HKG,Asia Pacific,Hong Kong,97,6.81
8.219.53.142,8443,8443,true,SIN,Asia Pacific,Singapore,60,6.81
47.74.15.120,8880,8880,false,SIN,Asia Pacific,Singapore,156,6.80
47.76.80.72,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,6.80
8.209.243.99,2086,2086,false,NRT,Asia Pacific,Tokyo,74,6.80
47.74.5.150,80,80,false,SIN,Asia Pacific,Singapore,155,6.80
8.222.152.165,2083,2083,true,SIN,Asia Pacific,Singapore,88,6.80
47.76.77.103,80,80,false,HKG,Asia Pacific,Hong Kong,58,6.80
47.74.50.249,2086,2086,false,HKG,Asia Pacific,Hong Kong,183,6.79
47.74.5.150,2082,2082,false,SIN,Asia Pacific,Singapore,150,6.79
47.74.39.194,2095,2095,false,SIN,Asia Pacific,Singapore,155,6.79
8.210.55.134,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,6.78
8.222.129.32,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.78
47.74.27.151,2087,2087,true,LAX,North America,Los Angeles,239,6.78
8.217.248.220,2083,2083,true,HKG,Asia Pacific,Hong Kong,56,6.78
8.219.82.35,8080,8080,false,SIN,Asia Pacific,Singapore,49,6.78
8.219.82.35,2082,2082,false,SIN,Asia Pacific,Singapore,29,6.78
47.74.26.196,2096,2096,true,HKG,Asia Pacific,Hong Kong,243,6.78
8.222.137.178,2082,2082,false,HKG,Asia Pacific,Hong Kong,77,6.78
8.219.129.38,2082,2082,false,SIN,Asia Pacific,Singapore,14,6.78
8.222.229.102,2082,2082,false,SIN,Asia Pacific,Singapore,17,6.78
47.74.45.143,2095,2095,false,NRT,Asia Pacific,Tokyo,73,6.77
8.219.63.193,2086,2086,false,SIN,Asia Pacific,Singapore,9,6.77
8.219.157.97,2086,2086,false,SIN,Asia Pacific,Singapore,24,6.77
8.210.117.18,8880,8880,false,HKG,Asia Pacific,Hong Kong,77,6.77
8.219.87.34,2052,2052,false,SIN,Asia Pacific,Singapore,6,6.77
8.219.228.193,443,443,true,SIN,Asia Pacific,Singapore,90,6.76
47.74.50.249,80,80,false,HKG,Asia Pacific,Hong Kong,169,6.76
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,6,6.76
8.219.67.133,8443,8443,true,SIN,Asia Pacific,Singapore,121,6.76
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,6.76
47.74.27.211,2082,2082,false,SIN,Asia Pacific,Singapore,157,6.75
8.209.241.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,220,6.75
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,17,6.75
47.243.173.187,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,6.75
8.219.107.199,2082,2082,false,SIN,Asia Pacific,Singapore,83,6.75
47.74.5.233,2096,2096,true,SIN,Asia Pacific,Singapore,245,6.75
8.222.128.131,8443,8443,true,SIN,Asia Pacific,Singapore,65,6.75
8.218.2.181,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,6.75
47.245.52.240,2095,2095,false,NRT,Asia Pacific,Tokyo,104,6.75
47.76.94.15,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,6.75
8.219.106.156,2096,2096,true,SIN,Asia Pacific,Singapore,172,6.74
8.219.124.227,2053,2053,true,SIN,Asia Pacific,Singapore,169,6.74
8.219.156.148,8880,8880,false,SIN,Asia Pacific,Singapore,19,6.74
47.245.54.98,2082,2082,false,NRT,Asia Pacific,Tokyo,78,6.74
8.219.6.157,8880,8880,false,SIN,Asia Pacific,Singapore,12,6.74
47.74.11.9,2083,2083,true,HKG,Asia Pacific,Hong Kong,220,6.74
8.217.145.40,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,6.73
47.74.34.135,80,80,false,NRT,Asia Pacific,Tokyo,73,6.73
8.219.213.84,2053,2053,true,SIN,Asia Pacific,Singapore,64,6.73
47.74.7.51,2083,2083,true,NRT,Asia Pacific,Tokyo,172,6.73
8.222.145.164,8080,8080,false,SIN,Asia Pacific,Singapore,39,6.73
8.219.236.8,8443,8443,true,SIN,Asia Pacific,Singapore,53,6.73
47.236.99.131,2096,2096,true,SIN,Asia Pacific,Singapore,43,6.72
8.219.65.191,2053,2053,true,SIN,Asia Pacific,Singapore,88,6.72
8.219.251.81,2083,2083,true,SIN,Asia Pacific,Singapore,65,6.72
8.222.154.227,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.72
8.222.164.44,2052,2052,false,SIN,Asia Pacific,Singapore,40,6.72
8.222.168.24,2052,2052,false,SIN,Asia Pacific,Singapore,35,6.72
8.219.98.13,2053,2053,true,SIN,Asia Pacific,Singapore,87,6.71
8.218.22.210,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,6.71
8.219.99.8,2082,2082,false,SIN,Asia Pacific,Singapore,48,6.71
8.219.63.193,2082,2082,false,SIN,Asia Pacific,Singapore,2,6.70
47.245.89.102,2082,2082,false,SIN,Asia Pacific,Singapore,11,6.70
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,37,6.70
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,53,6.70
8.219.178.101,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.70
47.243.161.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,75,6.69
8.219.209.14,8080,8080,false,SIN,Asia Pacific,Singapore,14,6.69
8.219.142.229,8443,8443,true,SIN,Asia Pacific,Singapore,150,6.69
47.245.62.84,2082,2082,false,HKG,Asia Pacific,Hong Kong,179,6.69
47.74.13.239,2052,2052,false,NRT,Asia Pacific,Tokyo,75,6.68
8.219.167.113,2052,2052,false,SIN,Asia Pacific,Singapore,14,6.68
47.74.11.251,2053,2053,true,LAX,North America,Los Angeles,207,6.68
8.222.210.182,8443,8443,true,SIN,Asia Pacific,Singapore,54,6.68
47.74.11.9,2083,2083,true,HKG,Asia Pacific,Hong Kong,249,6.68
47.74.46.110,2096,2096,true,HKG,Asia Pacific,Hong Kong,216,6.68
47.74.41.87,80,80,false,NRT,Asia Pacific,Tokyo,75,6.68
8.219.77.91,8443,8443,true,SIN,Asia Pacific,Singapore,96,6.67
47.74.16.67,8443,8443,true,SIN,Asia Pacific,Singapore,197,6.67
8.222.167.8,2082,2082,false,SIN,Asia Pacific,Singapore,5,6.67
8.210.146.108,443,443,true,HKG,Asia Pacific,Hong Kong,94,6.67
47.74.45.98,2052,2052,false,NRT,Asia Pacific,Tokyo,92,6.67
8.219.233.6,2087,2087,true,SIN,Asia Pacific,Singapore,29,6.66
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,79,6.66
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,45,6.66
47.74.5.150,2052,2052,false,SIN,Asia Pacific,Singapore,158,6.66
8.219.167.113,2053,2053,true,SIN,Asia Pacific,Singapore,113,6.65
8.222.145.110,2096,2096,true,SIN,Asia Pacific,Singapore,96,6.65
47.243.86.79,8080,8080,false,HKG,Asia Pacific,Hong Kong,53,6.65
8.222.138.164,443,443,true,HKG,Asia Pacific,Hong Kong,108,6.65
47.74.34.73,2052,2052,false,NRT,Asia Pacific,Tokyo,87,6.65
8.209.215.247,8080,8080,false,NRT,Asia Pacific,Tokyo,79,6.65
8.219.157.97,8443,8443,true,SIN,Asia Pacific,Singapore,114,6.65
47.74.42.17,80,80,false,HKG,Asia Pacific,Hong Kong,175,6.65
47.245.53.50,80,80,false,SIN,Asia Pacific,Singapore,183,6.65
8.222.211.16,80,80,false,SIN,Asia Pacific,Singapore,4,6.65
47.74.11.219,80,80,false,NRT,Asia Pacific,Tokyo,84,6.65
8.222.224.17,8880,8880,false,SIN,Asia Pacific,Singapore,37,6.65
8.218.22.210,2082,2082,false,HKG,Asia Pacific,Hong Kong,252,6.64
8.222.144.117,8080,8080,false,SIN,Asia Pacific,Singapore,54,6.64
8.222.168.155,2096,2096,true,SIN,Asia Pacific,Singapore,91,6.64
47.74.27.151,2083,2083,true,NRT,Asia Pacific,Tokyo,147,6.64
8.222.164.209,2095,2095,false,SIN,Asia Pacific,Singapore,25,6.64
47.74.52.104,2053,2053,true,HKG,Asia Pacific,Hong Kong,184,6.64
47.74.15.120,2086,2086,false,HKG,Asia Pacific,Hong Kong,188,6.63
47.236.145.85,2082,2082,false,SIN,Asia Pacific,Singapore,30,6.63
47.74.14.85,8080,8080,false,SIN,Asia Pacific,Singapore,156,6.63
47.236.119.253,2087,2087,true,SIN,Asia Pacific,Singapore,67,6.63
47.74.6.16,80,80,false,NRT,Asia Pacific,Tokyo,78,6.63
8.219.61.52,443,443,true,SIN,Asia Pacific,Singapore,40,6.63
47.74.14.85,2082,2082,false,SIN,Asia Pacific,Singapore,155,6.63
8.209.252.13,80,80,false,HKG,Asia Pacific,Hong Kong,169,6.62
47.91.3.179,8443,8443,true,LAX,North America,Los Angeles,187,6.62
47.74.34.73,80,80,false,NRT,Asia Pacific,Tokyo,82,6.62
8.219.61.52,8443,8443,true,SIN,Asia Pacific,Singapore,62,6.62
47.74.50.249,2095,2095,false,HKG,Asia Pacific,Hong Kong,180,6.62
8.222.224.163,8880,8880,false,SIN,Asia Pacific,Singapore,34,6.62
8.219.113.27,2096,2096,true,SIN,Asia Pacific,Singapore,131,6.61
47.245.56.207,8080,8080,false,HKG,Asia Pacific,Hong Kong,185,6.61
47.74.23.99,8880,8880,false,HKG,Asia Pacific,Hong Kong,167,6.61
8.218.18.132,443,443,true,HKG,Asia Pacific,Hong Kong,78,6.61
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,81,6.61
8.219.93.5,2083,2083,true,SIN,Asia Pacific,Singapore,139,6.61
8.210.39.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,6.61
8.219.103.126,443,443,true,SIN,Asia Pacific,Singapore,85,6.61
8.219.93.5,80,80,false,SIN,Asia Pacific,Singapore,229,6.61
47.74.7.51,8080,8080,false,NRT,Asia Pacific,Tokyo,76,6.60
8.209.248.161,2053,2053,true,LAX,North America,Los Angeles,186,6.60
47.236.7.13,2096,2096,true,SIN,Asia Pacific,Singapore,70,6.60
8.222.214.13,443,443,true,SIN,Asia Pacific,Singapore,71,6.60
47.245.126.151,2086,2086,false,SIN,Asia Pacific,Singapore,38,6.59
8.219.75.44,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.59
47.74.50.249,2083,2083,true,HKG,Asia Pacific,Hong Kong,240,6.59
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,60,6.59
8.219.104.242,2053,2053,true,SIN,Asia Pacific,Singapore,100,6.59
47.74.15.120,2083,2083,true,HKG,Asia Pacific,Hong Kong,323,6.59
47.74.18.121,8443,8443,true,HKG,Asia Pacific,Hong Kong,179,6.59
8.219.67.133,2086,2086,false,SIN,Asia Pacific,Singapore,22,6.59
47.74.9.63,2082,2082,false,HKG,Asia Pacific,Hong Kong,170,6.59
47.74.8.238,2052,2052,false,SIN,Asia Pacific,Singapore,162,6.59
8.209.252.13,2086,2086,false,NRT,Asia Pacific,Tokyo,76,6.59
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,8,6.59
8.219.93.5,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.59
8.219.12.152,8443,8443,true,SIN,Asia Pacific,Singapore,14,6.59
47.236.150.109,2095,2095,false,SIN,Asia Pacific,Singapore,28,6.58
8.209.240.229,2083,2083,true,NRT,Asia Pacific,Tokyo,129,6.58
47.74.27.211,2083,2083,true,HKG,Asia Pacific,Hong Kong,287,6.58
8.219.249.38,8443,8443,true,SIN,Asia Pacific,Singapore,98,6.58
8.219.106.156,2086,2086,false,SIN,Asia Pacific,Singapore,10,6.57
47.242.234.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,84,6.57
47.74.27.94,8443,8443,true,HKG,Asia Pacific,Hong Kong,178,6.57
47.74.46.110,2096,2096,true,LAX,North America,Los Angeles,212,6.56
47.245.59.243,2053,2053,true,NRT,Asia Pacific,Tokyo,158,6.56
47.74.52.104,8443,8443,true,HKG,Asia Pacific,Hong Kong,301,6.56
8.222.237.131,2083,2083,true,SIN,Asia Pacific,Singapore,61,6.56
47.91.15.247,2053,2053,true,HKG,Asia Pacific,Hong Kong,159,6.56
8.219.73.21,2052,2052,false,SIN,Asia Pacific,Singapore,26,6.56
8.222.138.164,2052,2052,false,SIN,Asia Pacific,Singapore,39,6.56
8.219.173.233,80,80,false,SIN,Asia Pacific,Singapore,10,6.56
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,53,6.56
47.74.9.174,2095,2095,false,SIN,Asia Pacific,Singapore,153,6.56
47.245.107.174,2083,2083,true,SIN,Asia Pacific,Singapore,124,6.55
8.217.207.60,80,80,false,HKG,Asia Pacific,Hong Kong,45,6.55
8.222.221.109,2082,2082,false,SIN,Asia Pacific,Singapore,36,6.55
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,6.55
8.222.147.203,8443,8443,true,SIN,Asia Pacific,Singapore,118,6.55
8.219.157.97,8880,8880,false,SIN,Asia Pacific,Singapore,17,6.55
8.219.66.156,80,80,false,HKG,Asia Pacific,Hong Kong,102,6.55
47.245.53.101,2096,2096,true,NRT,Asia Pacific,Tokyo,223,6.54
8.222.144.117,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.54
47.236.4.129,2095,2095,false,SIN,Asia Pacific,Singapore,17,6.54
8.219.60.130,2095,2095,false,SIN,Asia Pacific,Singapore,10,6.54
8.210.107.246,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,6.54
47.245.52.165,80,80,false,NRT,Asia Pacific,Tokyo,86,6.53
8.210.245.224,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,6.53
47.74.14.85,2083,2083,true,SIN,Asia Pacific,Singapore,213,6.53
47.74.22.171,2086,2086,false,SIN,Asia Pacific,Singapore,169,6.52
8.219.151.193,8880,8880,false,SIN,Asia Pacific,Singapore,15,6.52
8.222.136.196,2083,2083,true,SIN,Asia Pacific,Singapore,107,6.52
8.222.219.252,2082,2082,false,SIN,Asia Pacific,Singapore,68,6.52
8.219.72.50,2082,2082,false,SIN,Asia Pacific,Singapore,17,6.52
8.219.53.222,80,80,false,SIN,Asia Pacific,Singapore,12,6.52
8.210.250.120,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,6.51
47.243.203.119,80,80,false,HKG,Asia Pacific,Hong Kong,38,6.51
47.74.13.94,2096,2096,true,NRT,Asia Pacific,Tokyo,184,6.51
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,35,6.50
8.219.106.15,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.50
8.219.147.58,2087,2087,true,SIN,Asia Pacific,Singapore,99,6.50
47.91.15.247,8443,8443,true,SIN,Asia Pacific,Singapore,248,6.50
47.74.45.143,8080,8080,false,HKG,Asia Pacific,Hong Kong,163,6.50
8.222.128.131,80,80,false,SIN,Asia Pacific,Singapore,14,6.50
47.254.181.117,443,443,true,FRA,Europe,Frankfurt,177,6.50
47.74.42.111,2095,2095,false,NRT,Asia Pacific,Tokyo,87,6.49
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,57,6.49
47.74.9.63,2083,2083,true,LAX,North America,Los Angeles,228,6.49
8.222.244.123,8443,8443,true,SIN,Asia Pacific,Singapore,40,6.49
8.219.92.89,2096,2096,true,SIN,Asia Pacific,Singapore,73,6.49
8.222.238.141,8080,8080,false,SIN,Asia Pacific,Singapore,9,6.49
8.219.104.242,2053,2053,true,SIN,Asia Pacific,Singapore,90,6.49
8.222.168.234,2096,2096,true,SIN,Asia Pacific,Singapore,55,6.49
47.74.26.196,2086,2086,false,HKG,Asia Pacific,Hong Kong,162,6.49
47.236.19.51,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.48
8.219.238.145,8880,8880,false,HKG,Asia Pacific,Hong Kong,56,6.48
8.219.140.63,8880,8880,false,SIN,Asia Pacific,Singapore,22,6.48
47.243.162.49,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,6.48
8.219.0.162,8080,8080,false,SIN,Asia Pacific,Singapore,10,6.48
47.236.7.246,8880,8880,false,SIN,Asia Pacific,Singapore,33,6.48
8.219.79.74,8443,8443,true,SIN,Asia Pacific,Singapore,111,6.48
47.74.8.238,2082,2082,false,HKG,Asia Pacific,Hong Kong,177,6.48
8.219.104.242,443,443,true,SIN,Asia Pacific,Singapore,137,6.47
8.219.90.196,80,80,false,SIN,Asia Pacific,Singapore,24,6.47
8.219.101.138,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.47
8.222.174.108,2083,2083,true,SIN,Asia Pacific,Singapore,73,6.47
47.74.40.13,8080,8080,false,SIN,Asia Pacific,Singapore,151,6.47
47.74.34.38,2083,2083,true,NRT,Asia Pacific,Tokyo,74,6.46
47.245.54.197,2052,2052,false,HKG,Asia Pacific,Hong Kong,168,6.46
8.219.174.142,2053,2053,true,SIN,Asia Pacific,Singapore,118,6.46
8.219.6.157,80,80,false,SIN,Asia Pacific,Singapore,5,6.46
47.74.41.87,8080,8080,false,NRT,Asia Pacific,Tokyo,78,6.46
8.209.222.232,2096,2096,true,HKG,Asia Pacific,Hong Kong,185,6.46
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,6.46
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,9,6.46
47.74.13.66,8080,8080,false,HKG,Asia Pacific,Hong Kong,172,6.46
47.245.115.6,8880,8880,false,SIN,Asia Pacific,Singapore,10,6.46
47.74.26.196,2082,2082,false,HKG,Asia Pacific,Hong Kong,165,6.46
47.74.22.171,2052,2052,false,LAX,North America,Los Angeles,178,6.46
47.74.8.238,2053,2053,true,LAX,North America,Los Angeles,261,6.46
8.217.207.60,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,6.46
8.210.119.11,2083,2083,true,HKG,Asia Pacific,Hong Kong,63,6.46
